,runsolver_WCTIME,runsolver_CPUTIME,runsolver_USERTIME,runsolver_SYSTEMTIME,runsolver_CPUUSAGE,runsolver_MAXVM,runsolver_TIMEOUT,runsolver_MEMOUT,runsolver_STATUS,perf_dTLB_load_misses,perf_dTLB_loads,perf_dTLB_store_misses,perf_dTLB_stores,perf_iTLB_load_misses,perf_iTLB_loads,perf_cycles,perf_cache_misses,perf_elapsed,return_code,cpu_time,wall_time,max_memory,platform,hostname,run_id,verdict,runsolver_error
62,900.045,900.045,898.277,1.76797,100,749452,true,false,0,11575662493,2111088615136981,2591298505,143399182269,2610641,20691,2193392448382,4317546539,900.024946662,0,900.045,900.045,749452,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k65.debugged.cnf.gz/0,TLE,NaN
63,133.984,133.979,133.955,0.024298,99.9959,429588,false,false,20,79431788,281508022281836,16594988,31326352806,197215,6761,327267464925,27469336,133.970686723,20,133.979,133.984,429588,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/AProVE07-20.cnf.gz/0,OK,NaN
64,107.755,107.742,107.641,0.10099,99.9887,474208,false,false,20,968785692,281483061079366,241560263,21759472505,204630,7769,264093445088,365437406,107.740881200,20,107.742,107.755,474208,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/q_query_3_l46_lambda.cnf.gz/0,OK,NaN
65,0.0268069,0.022585,0.0134,0.009185,84.2507,0,false,false,10,28032,6203376,2540,2871007,12927,5499,24391030,16586,0.014178716,10,0.022585,0.0268069,0,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/bart17.shuffled.cnf.gz/0,OK,NaN
66,137.876,137.872,137.524,0.348627,99.9971,602196,false,false,10,1232961359,422215617578708,534829208,23577733261,446014,8463,333562511360,670043755,137.862765676,10,137.872,137.876,602196,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/md5_48_1.cnf.gz/0,OK,NaN
67,130.143,130.136,129.867,0.269691,99.9947,525712,false,false,20,907371036,281488930552962,163223547,26474454978,378935,8337,322034171030,263161154,130.130119500,20,130.136,130.143,525712,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/AProVE07-16.cnf.gz/0,OK,NaN
68,140.232,140.21,140.085,0.125093,99.9846,494992,false,false,20,1596372747,422221989772792,351864142,21398607976,268954,7843,341579208594,325127549,140.218364614,20,140.21,140.232,494992,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/simon-s02-f2clk-50.cnf.gz/0,OK,NaN
69,2.19411,2.17576,2.06163,0.114123,99.1636,513708,false,false,10,14852811,1711315075,3117641,502745525,113226,8783,5394224530,12578946,2.181145335,10,2.17576,2.19411,513708,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/safe-30-h30-sat.cnf.gz/0,OK,NaN
70,56.2382,56.2229,56.0216,0.201289,99.9728,562644,false,false,20,756015748,140741882727722,234994753,8881871732,273609,10245,138997285725,462362351,56.221958062,20,56.2229,56.2382,562644,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/manol-pipe-c7nidw.cnf.gz/0,OK,NaN
71,13.5317,13.5262,13.3668,0.159374,99.9589,543144,false,false,10,112775346,7800875130,28665016,2709848213,169108,11551,33703658615,75970069,13.518213253,10,13.5262,13.5317,543144,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/ibm-2002-21r-k95.cnf.gz/0,OK,NaN
72,31.6198,31.6141,31.564,0.050052,99.9819,446144,false,false,20,155715440,21482887382,39858234,6714113619,82554,7424,78817467061,27616958,31.606476560,20,31.6141,31.6198,446144,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/AProVE07-04.cnf.gz/0,OK,NaN
73,900.058,900.059,898.185,1.87379,100,1068700,true,false,0,10699001897,2111076816013519,2012027380,103645849650,2119081,12493,2194096884242,7086395716,900.028578183,0,900.059,900.058,1068700,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf.gz/0,TLE,NaN
74,900.052,900.033,896.596,3.43744,99.9979,887816,true,false,0,7683067370,2111082663754049,1298626824,213788196553,4431384,29634,2193508417378,5069518542,900.028579125,0,900.033,900.052,887816,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/9dlx_vliw_at_b_iq1.cnf.gz/0,TLE,NaN
75,0.428763,0.42253,0.384069,0.038461,98.5463,440296,false,false,10,983812,437862265,189601,132054213,34674,5636,1021147144,1207481,0.414514879,10,0.42253,0.428763,440296,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/aaai10-planning-ipc5-rovers-18-step12.cnf.gz/0,OK,NaN
76,384.012,384.002,382.597,1.40535,99.9976,1985748,false,false,20,4295608554,985169448075034,664163457,59368765860,1545299,10977,933431760966,3960816887,383.993006244,20,384.002,384.012,1985748,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/velev-pipe-o-uns-1.0-7.cnf.gz/0,OK,NaN
77,0.542898,0.528695,0.49407,0.034625,97.3839,446632,false,false,20,1258956,449612150,416831,163704279,41725,7012,1285522606,1695109,0.520799581,20,0.528695,0.542898,446632,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf.gz/0,OK,NaN
78,0.744171,0.738818,0.693836,0.044982,99.2807,449772,false,false,20,3271744,555100988,958213,205356413,48030,7298,1810023455,3045636,0.730787241,20,0.738818,0.744171,449772,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf.gz/0,OK,NaN
79,900.044,899.872,896.823,3.04889,99.9809,851376,true,false,0,8859325619,2111081980107056,2254522459,183343262700,3259046,18898,2197415601964,2610109558,899.913560280,0,899.872,900.044,851376,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/SAT_dat.k80.cnf.gz/0,TLE,NaN
80,56.6893,56.6766,56.472,0.204569,99.9776,594444,false,false,10,468793100,140747425517632,186007530,10467497591,229065,8186,137954402224,163041801,56.674335810,10,56.6766,56.6893,594444,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/md5_47_4.cnf.gz/0,OK,NaN
81,41.0945,41.0893,41.0404,0.04886,99.9874,447356,false,false,20,213528554,140761997601372,53061522,9202902666,97186,6350,101226935083,39520095,41.081451164,20,41.0893,41.0945,447356,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/AProVE07-06.cnf.gz/0,OK,NaN
82,54.347,54.3325,54.2092,0.123349,99.9733,501608,false,false,20,566818261,140763472949314,153603605,9635266257,186512,10203,134245732017,184733056,54.329215986,20,54.3325,54.347,501608,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf.gz/0,OK,NaN
83,357.483,357.463,356.256,1.20675,99.9946,1031808,false,false,10,2961850244,844439861562621,1383647699,62215829676,1255601,11193,871174686331,1251931420,357.469375833,10,357.463,357.483,1031808,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/md5_48_3.cnf.gz/0,OK,NaN
84,16.4019,16.3961,16.2404,0.155701,99.9649,551872,false,false,20,91205595,10033693985,31850850,3698834357,170162,12700,40861755226,18290942,16.388722426,20,16.3961,16.4019,551872,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/post-c32s-col400-16.cnf.gz/0,OK,NaN
85,34.3698,34.3539,34.1969,0.15696,99.9536,546720,false,false,20,458413428,25416311303,87176599,6566317356,194079,9404,85650337722,76382818,34.356819549,20,34.3539,34.3698,546720,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/uts-l06-ipc5-h30-unknown.cnf.gz/0,OK,NaN
86,99.4878,99.4717,99.4505,0.021266,99.9838,421180,false,false,10,24165295,281495626015673,156544,26082004450,180972,26302,241099055702,5909829,99.469207769,10,99.4717,99.4878,421180,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/aes_64_1_keyfind_1.cnf.gz/0,OK,NaN
87,0.424875,0.220463,0.197265,0.023198,51.8889,416616,false,false,20,77728,147189195,10322,49985397,14661,5830,493566234,51892,0.385476346,20,0.220463,0.424875,416616,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/minandmaxor016.cnf.gz/0,OK,NaN
88,1.13115,1.12278,0.963051,0.159733,99.2603,566812,false,false,10,1043616,1297268863,542359,551209445,155245,13013,2767717134,5987961,1.114940955,10,1.12278,1.13115,566812,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf.gz/0,OK,NaN
89,719.899,719.888,719.453,0.434831,99.9985,548240,false,false,10,7194878355,1688864253896604,1136316339,115444050951,1315705,10260,1754181042180,722937172,719.886214636,10,719.888,719.899,548240,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/vmpc_29.cnf.gz/0,OK,NaN
90,60.5359,60.5223,60.4897,0.032587,99.9775,432132,false,false,10,166823048,140770879621361,56490556,14051485636,101386,7356,147545752279,46313493,60.521815198,10,60.5223,60.5359,432132,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/gss-17-s100.cnf.gz/0,OK,NaN
91,0.466605,0.419987,0.367696,0.052291,90.0091,444524,false,false,10,1138254,368781231,308816,141091245,40665,6471,1015000446,1338427,0.412913293,10,0.419987,0.466605,444524,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/AProVE09-01.cnf.gz/0,OK,NaN
92,66.0689,66.063,65.812,0.251085,99.9912,670672,false,false,10,753923479,140744560277736,211452675,11379934545,295923,12003,163500948785,390899391,66.055664560,10,66.063,66.0689,670672,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/ibm-2002-18r-k90.cnf.gz/0,OK,NaN
93,5.71105,5.70224,5.64086,0.061378,99.8456,470544,false,false,10,39886870,3609766271,9602706,1261578661,66714,7762,14190266493,8780802,5.695091691,10,5.70224,5.71105,470544,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/AProVE11-15.cnf.gz/0,OK,NaN
94,72.856,72.6456,72.612,0.033625,99.7112,425860,false,false,10,18304243,281477586045824,2956227,17567657505,120511,11856,174258100879,8287431,72.799618636,10,72.6456,72.856,425860,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/simon-s02b-r4b1k1.1.cnf.gz/0,OK,NaN
95,75.1618,75.1541,74.9299,0.224201,99.9896,614092,false,false,10,1130034189,140748082696546,325890100,12488993476,317231,10921,184038507048,310906377,75.148449243,10,75.1541,75.1618,614092,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf.gz/0,OK,NaN
96,900.056,900.043,898.065,1.97778,99.9986,909092,true,false,0,12428833486,2111069723882390,3069485169,137326596288,2464389,15893,2193229012290,5115038293,900.027807462,0,900.043,900.056,909092,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k95.debugged.cnf.gz/0,TLE,NaN
97,0.26575,0.256307,0.228123,0.028184,96.4466,432552,false,false,10,625384,226610121,167213,86109347,30795,6440,606112147,892416,0.248446547,10,0.256307,0.26575,432552,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/AProVE09-25.cnf.gz/0,OK,NaN
98,67.9292,67.9128,67.4697,0.443065,99.9759,893544,false,false,10,790846968,140745353878426,135424156,10211058059,472504,8624,168028014863,368461779,67.915823412,10,67.9128,67.9292,893544,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/partial-5-15-s.cnf.gz/0,OK,NaN
99,335.818,335.809,335.497,0.312151,99.9973,616172,false,false,20,3666219676,844446545422917,1221194764,91325690543,608453,10141,816719821991,1585519002,335.802731022,20,335.809,335.818,616172,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/traffic_fb_unknown.cnf.gz/0,OK,NaN
100,43.8334,43.8274,43.7198,0.107555,99.9863,506516,false,false,20,485517981,23383983868,136765937,7767039294,168200,10089,109277830550,150198459,43.819529139,20,43.8274,43.8334,506516,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf.gz/0,OK,NaN
101,44.8372,44.8293,44.4459,0.383466,99.9824,803000,false,false,20,564052495,140747936809993,72157435,7907411071,344524,7283,108331396933,186732642,44.822617877,20,44.8293,44.8372,803000,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/6pipe_6_ooo.shuffled-as.sat03-413.cnf.gz/0,OK,NaN
102,0.0367461,0.026809,0.01281,0.013999,72.9574,0,false,false,10,30703,8613874,3905,4031229,14422,5571,34424355,28395,0.019053029,10,0.026809,0.0367461,0,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/dp04s04.shuffled.cnf.gz/0,OK,NaN
103,380.669,380.641,380.339,0.302388,99.9927,690232,false,false,20,4212966391,844461037175816,1387971405,103443661391,705161,9692,928533056842,1974927716,380.651971324,20,380.641,380.669,690232,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/traffic_b_unsat.cnf.gz/0,OK,NaN
104,18.1681,18.1612,18.0912,0.069973,99.9621,452092,false,false,10,228167386,9371676968,69007304,3169165799,75553,6671,45261362679,49805300,18.155001676,10,18.1612,18.1681,452092,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/AProVE09-20.cnf.gz/0,OK,NaN
105,0.272866,0.264205,0.250414,0.013791,96.8259,418296,false,false,20,160226,208990106,11796,62565885,14912,5628,625690686,56836,0.258697171,20,0.264205,0.272866,418296,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/minor032.cnf.gz/0,OK,NaN
106,0.18628,0.146794,0.095753,0.051041,78.8029,440936,false,false,20,215332,135518479,108348,82813859,45818,7272,333107700,281809,0.165605167,20,0.146794,0.18628,440936,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/xinetd_vc56703.cnf.gz/0,OK,NaN
107,169.028,169,168.896,0.104032,99.9839,495980,false,false,10,986286372,422216260887493,155640699,27266632841,289832,6720,411245744863,137488670,168.992161920,10,169,169.028,495980,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/maris-s03-gripper11.cnf.gz/0,OK,NaN
108,402.045,402.036,401.002,1.03394,99.9977,1401872,false,false,20,5392003705,985171325587639,1059704753,42931755230,1209636,8540,978680247948,3429892501,402.030490245,20,402.036,402.045,1401872,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/UTI-15-5p0.cnf.gz/0,OK,NaN
109,863.397,863.387,863.325,0.062202,99.9989,467644,false,false,10,2973076904,1970342019941086,943911116,212504548912,1207368,37189,2116612440867,308020819,863.383445745,10,863.387,863.397,467644,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/gss-19-s100.cnf.gz/0,OK,NaN
110,0.0316029,0.027373,0.013953,0.01342,86.6155,0,false,false,20,30835,12295790,4673,6857193,13808,5394,35849737,27043,0.018485154,20,0.027373,0.0316029,0,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/E15N15.cnf.gz/0,OK,NaN
111,0.480158,0.474452,0.431706,0.042746,98.8117,442880,false,false,10,1564738,360297867,462997,137806825,39837,6067,1150612399,2020432,0.467164574,10,0.474452,0.480158,442880,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/een-tip-sat-nusmv-t5.B.cnf.gz/0,OK,NaN
112,900.117,900.113,897.585,2.52805,99.9996,3001580,true,false,0,4686158863,2111099405027341,614471250,262186996449,3156735,19722,2193238336113,7143715956,900.026955384,0,900.113,900.117,3001580,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/velev-pipe-uns-1.0-8.cnf.gz/0,TLE,NaN
113,21.991,21.985,21.2655,0.719489,99.9729,1112980,false,false,10,150008488,140741998183227,26934230,4240463897,748934,35805,51427109000,246826255,21.977857184,10,21.985,21.991,1112980,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/AProVE07-11.cnf.gz/0,OK,NaN
114,900.056,899.98,898.918,1.06242,99.9915,860740,true,false,0,5283645959,2111074858979165,1295299618,217904985635,1980639,28828,2192541869072,1734290155,900.026491613,0,899.98,900.056,860740,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/post-cbmc-aes-ee-r2.cnf.gz/0,TLE,NaN
115,44.3895,44.3705,44.2652,0.1053,99.9571,478588,false,false,20,324816859,140742294166004,71767689,8495223735,218526,7193,107154547354,54870206,44.368839442,20,44.3705,44.3895,478588,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/countbitswegner064.cnf.gz/0,OK,NaN
116,180.904,180.894,180.342,0.552198,99.9946,674480,false,false,10,1692456457,422219353815126,719520288,30698296171,619015,8929,447792528808,859243301,180.890078326,10,180.894,180.904,674480,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/mizh-md5-47-3.cnf.gz/0,OK,NaN
117,67.219,67.2001,67.1719,0.028196,99.9719,432672,false,false,20,125972121,140756418038291,31249031,13561205963,114049,7167,164120954213,22417861,67.196991821,20,67.2001,67.219,432672,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/simon-s02b-dp11u10.cnf.gz/0,OK,NaN
118,541.072,541.05,540.952,0.097924,99.996,482784,false,false,20,5558450697,1266649036810277,1325658691,106095574012,762183,12085,1318521811526,296725355,541.058415550,20,541.05,541.072,482784,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/sortnet-6-ipc5-h11-unsat.cnf.gz/0,OK,NaN
119,78.2694,78.262,78.1753,0.086697,99.9906,457624,false,false,20,214061580,140769155507874,46855469,21479984330,163581,7404,191687462628,23427031,78.253798105,20,78.262,78.2694,457624,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/rpoc_xits_07_UNSAT.cnf.gz/0,OK,NaN
120,323.4,323.367,321.812,1.55549,99.9898,2026704,false,false,10,3514567967,703711948396854,624164005,37394955459,1497398,10149,793876833232,2568230571,323.387099416,10,323.367,323.4,2026704,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5303.taurus.hrsk.tu-dresden.de,output/glibc/default[s=minisat]/sat_gauss_bench/anbul-part-10-15-s.cnf.gz/0,OK,NaN
