,runsolver_WCTIME,runsolver_CPUTIME,runsolver_USERTIME,runsolver_SYSTEMTIME,runsolver_CPUUSAGE,runsolver_MAXVM,runsolver_TIMEOUT,runsolver_MEMOUT,runsolver_STATUS,perf_tlb_miss,perf_cycles,perf_cache_misses,perf_elapsed,return_code,cpu_time,wall_time,max_memory,platform,hostname,run_id,verdict,runsolver_error
70,804.216,105.841,105.641,0.199405,13.1607,450968,false,false,20,281475096937815,263682993221,677686581,803.471110436,20,105.841,804.216,450968,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/manol-pipe-c7nidw.cnf.gz/0,OK,NaN
71,450.822,57.0273,56.7629,0.26442,12.6496,475308,false,false,10,140737552671218,142025972159,365915707,449.699930709,10,57.0273,450.822,475308,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/ibm-2002-21r-k95.cnf.gz/0,OK,NaN
72,266.912,34.4904,34.4181,0.072276,12.922,381936,false,false,20,140737490005194,85874473755,72397883,266.649849447,20,34.4904,266.912,381936,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/AProVE07-04.cnf.gz/0,OK,NaN
73,904.734,117.484,117.256,0.228605,12.9855,467324,true,false,1,140737583502285,292640667585,717524927,903.659181523,1,117.484,904.734,467324,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-pdtvissoap1-tseitin.cnf.gz/0,TLE,NaN
74,326.964,42.8542,42.7416,0.112687,13.1067,390476,false,false,20,140737509050788,106672027105,152226055,326.827400853,20,42.8542,326.964,390476,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/9dlx_vliw_at_b_iq1.cnf.gz/0,OK,NaN
75,19.4375,1.84008,1.76765,0.072432,9.46665,385228,false,false,10,630602,4533258848,5342826,16.630243586,10,1.84008,19.4375,385228,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/aaai10-planning-ipc5-rovers-18-step12.cnf.gz/0,OK,NaN
76,901.556,115.418,115.153,0.264989,12.8021,427396,true,false,143,-1,-1,-1,-1,143,115.418,901.556,427396,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/velev-pipe-o-uns-1.0-7.cnf.gz/0,TLE,NaN
77,24.8472,2.80374,2.71735,0.086393,11.2839,332200,false,false,20,1630248,6929840837,7242430,23.763407456,20,2.80374,24.8472,332200,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-nusmvreactorp4-tseitin.cnf.gz/0,OK,NaN
78,31.8159,3.78521,3.69799,0.087213,11.8972,400984,false,false,20,2271636,9384626261,9608224,30.790875866,20,3.78521,31.8159,400984,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf.gz/0,OK,NaN
79,904.142,120.631,120.446,0.184317,13.342,405804,true,false,1,140737539761515,300495527080,726453790,903.957549313,1,120.631,904.142,405804,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/SAT_dat.k80.cnf.gz/0,TLE,NaN
80,902.786,116.687,116.339,0.347971,12.9252,419664,true,false,1,-1,-1,-1,-1,1,116.687,902.786,419664,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/md5_47_4.cnf.gz/0,TLE,NaN
81,299.184,40.7501,40.6383,0.111846,13.6204,384392,false,false,20,140737502422778,101444882442,137426773,298.891545282,20,40.7501,299.184,384392,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/AProVE07-06.cnf.gz/0,OK,NaN
82,377.691,50.3053,50.1693,0.135986,13.3192,421244,false,false,20,34767649,125299904203,225619789,376.877739310,20,50.3053,377.691,421244,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf.gz/0,OK,NaN
83,902.705,111.233,110.932,0.300923,12.3222,405532,true,false,1,-1,-1,-1,-1,1,111.233,902.705,405532,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/md5_48_3.cnf.gz/0,TLE,NaN
84,736.833,91.61,91.3795,0.230484,12.4329,446776,false,false,20,140737510424264,228208083881,506308990,736.330490376,20,91.61,736.833,446776,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/post-c32s-col400-16.cnf.gz/0,OK,NaN
85,206.894,27.7524,27.509,0.243445,13.4138,480468,false,false,20,48909695,69108307705,160736352,205.736875651,20,27.7524,206.894,480468,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/uts-l06-ipc5-h30-unknown.cnf.gz/0,OK,NaN
86,903.206,119.39,119.199,0.191097,13.2185,374960,true,false,1,-1,-1,-1,-1,1,119.39,903.206,374960,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/aes_64_1_keyfind_1.cnf.gz/0,TLE,NaN
87,6.9338,0.706791,0.657504,0.049287,10.1934,370796,false,false,20,181225,1701362647,791469,6.509030706,20,0.706791,6.9338,370796,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/minandmaxor016.cnf.gz/0,OK,NaN
88,37.9112,4.57451,4.29434,0.280166,12.0664,419444,false,false,10,17112364,11346694941,39024161,36.904321624,10,4.57451,37.9112,419444,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/smtlib-qfbv-aigs-servers_slapd_a_vc149789-tseitin.cnf.gz/0,OK,NaN
89,902.731,121.768,121.476,0.292512,13.4889,394320,true,false,1,-1,-1,-1,-1,1,121.768,902.731,394320,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/vmpc_29.cnf.gz/0,TLE,NaN
90,902.751,117.445,117.361,0.083632,13.0097,382148,true,false,1,422212471362891,292553361208,525043328,902.285706655,1,117.445,902.751,382148,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/gss-17-s100.cnf.gz/0,TLE,NaN
91,10.2791,1.17919,1.09215,0.087033,11.4717,317792,false,false,10,919375,2853741489,3431719,9.793396063,10,1.17919,10.2791,317792,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/AProVE09-01.cnf.gz/0,OK,NaN
92,901.336,121.793,121.521,0.271832,13.5124,466008,true,false,143,-1,-1,-1,-1,143,121.793,901.336,466008,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/ibm-2002-18r-k90.cnf.gz/0,TLE,NaN
93,395.844,52.3402,52.2057,0.134509,13.2224,398896,false,false,10,26248183,130371641140,184665506,395.569344362,10,52.3402,395.844,398896,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/AProVE11-15.cnf.gz/0,OK,NaN
94,524.596,69.7424,69.6162,0.126273,13.2945,373900,false,false,10,140737497814073,173767647722,226263013,522.702003363,10,69.7424,524.596,373900,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/simon-s02b-r4b1k1.1.cnf.gz/0,OK,NaN
95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1,-1,-1,-1,-1,-1,-1,-1,NaN,NaN,output/glibc/default[s=plingeling]/sat_gauss_bench/IBM_FV_2004_rule_batch_30_SAT_dat.k80.cnf.gz/0/stdout.txt,RTE,true
96,901.058,121.568,121.329,0.239048,13.4917,419324,true,false,1,-1,-1,-1,-1,1,121.568,901.058,419324,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/IBM_FV_2004_rule_batch_1_31_2_SAT_dat.k95.debugged.cnf.gz/0,TLE,NaN
97,18.1321,2.64106,2.54911,0.091953,14.5656,316284,false,false,10,687492,6484716577,4077011,17.234981585,10,2.64106,18.1321,316284,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/AProVE09-25.cnf.gz/0,OK,NaN
98,903.1,121.562,121.334,0.227716,13.4605,458608,true,false,1,-1,-1,-1,-1,1,121.562,903.1,458608,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/partial-5-15-s.cnf.gz/0,TLE,NaN
99,903.27,120.506,120.064,0.441678,13.3411,485024,true,false,1,281475030947460,300138939154,662386777,902.935913403,1,120.506,903.27,485024,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/traffic_fb_unknown.cnf.gz/0,TLE,NaN
100,420.874,48.3415,48.1319,0.20967,11.486,433952,false,false,20,140737494303929,120389612088,215239811,420.745389793,20,48.3415,420.874,433952,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf.gz/0,OK,NaN
101,499.041,65.6428,65.4516,0.191267,13.1538,452432,false,false,20,281475024255149,163543679922,329217198,498.651147256,20,65.6428,499.041,452432,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/6pipe_6_ooo.shuffled-as.sat03-413.cnf.gz/0,OK,NaN
102,1.47959,0.113801,0.060077,0.053724,7.69138,186376,false,false,10,126755,197832359,78168,0.972221974,10,0.113801,1.47959,186376,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/dp04s04.shuffled.cnf.gz/0,OK,NaN
103,903.971,117.507,117.223,0.283906,12.9989,463060,true,false,1,-1,-1,-1,-1,1,117.507,903.971,463060,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/traffic_b_unsat.cnf.gz/0,TLE,NaN
104,325.578,41.0531,40.9548,0.098305,12.6093,383552,false,false,10,140737518777643,102199194507,222676230,325.362728094,10,41.0531,325.578,383552,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/AProVE09-20.cnf.gz/0,OK,NaN
105,6.0754,0.590855,0.535213,0.055642,9.72536,371280,false,false,20,180177,1387556797,623656,5.552374327,20,0.590855,6.0754,371280,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/minor032.cnf.gz/0,OK,NaN
106,2.95457,0.253294,0.193124,0.06017,8.57297,313612,false,false,20,267109,595226995,756197,2.630322528,20,0.253294,2.95457,313612,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/xinetd_vc56703.cnf.gz/0,OK,NaN
107,274.608,37.0599,36.9651,0.094856,13.4956,379184,false,false,10,13506211,92315670411,91526794,274.105247017,10,37.0599,274.608,379184,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/maris-s03-gripper11.cnf.gz/0,OK,NaN
108,904.659,114.647,114.42,0.226712,12.6729,424464,true,false,1,-1,-1,-1,-1,1,114.647,904.659,424464,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/UTI-15-5p0.cnf.gz/0,TLE,NaN
109,902.749,120.78,120.668,0.111651,13.3791,384904,true,false,1,-1,-1,-1,-1,1,120.78,902.749,384904,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/gss-19-s100.cnf.gz/0,TLE,NaN
110,3.08803,0.104256,0.058205,0.046051,3.37613,186384,false,false,20,144747,185996555,260226,2.709553148,20,0.104256,3.08803,186384,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/E15N15.cnf.gz/0,OK,NaN
111,19.8056,2.40921,2.33831,0.070899,12.1643,322560,false,false,10,1459073,5951972510,7641839,18.769013734,10,2.40921,19.8056,322560,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/een-tip-sat-nusmv-t5.B.cnf.gz/0,OK,NaN
112,902.406,112.808,112.51,0.297863,12.5007,462856,true,false,1,-1,-1,-1,-1,1,112.808,902.406,462856,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/velev-pipe-uns-1.0-8.cnf.gz/0,TLE,NaN
113,149.358,19.0806,17.8438,1.23687,12.7751,758908,false,false,10,49687696,47470192494,164568622,148.296813950,10,19.0806,149.358,758908,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/AProVE07-11.cnf.gz/0,OK,NaN
114,904.848,115.576,115.149,0.427156,12.7729,561208,true,false,1,-1,-1,-1,-1,1,115.576,904.848,561208,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/post-cbmc-aes-ee-r2.cnf.gz/0,TLE,NaN
115,270.372,35.7599,35.6696,0.09029,13.2262,377780,false,false,20,140737494131240,89070092249,92868425,270.113117224,20,35.7599,270.372,377780,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/countbitswegner064.cnf.gz/0,OK,NaN
116,903.007,116.223,115.85,0.373169,12.8707,415840,true,false,1,-1,-1,-1,-1,1,116.223,903.007,415840,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/mizh-md5-47-3.cnf.gz/0,TLE,NaN
117,302.095,41.2295,41.1506,0.078898,13.6479,374380,false,false,20,281474978398170,102673894416,88825805,301.558357564,20,41.2295,302.095,374380,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/simon-s02b-dp11u10.cnf.gz/0,OK,NaN
118,597.678,83.0594,82.9047,0.154685,13.897,391452,false,false,20,140737507452912,206891588203,361748494,597.266778714,20,83.0594,597.678,391452,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/sortnet-6-ipc5-h11-unsat.cnf.gz/0,OK,NaN
119,847,116.444,116.32,0.124106,13.7478,390428,false,false,20,422212472266465,290068832599,380083098,846.781318379,20,116.444,847,390428,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5584.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/rpoc_xits_07_UNSAT.cnf.gz/0,OK,NaN
120,903.028,116.587,116.342,0.24435,12.9106,468120,true,false,1,562950018667057,290364933668,1031882523,902.312494956,1,116.587,903.028,468120,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/anbul-part-10-15-s.cnf.gz/0,TLE,NaN
121,902.699,111.698,111.4,0.298408,12.3738,491964,true,false,1,276193050,278244523823,820113912,901.730859296,1,111.698,902.699,491964,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/ibm-2004-23-k100.cnf.gz/0,TLE,NaN
122,332.903,40.5418,40.4196,0.122258,12.1783,387000,false,false,20,281474994210653,100906346924,152738537,332.538071544,20,40.5418,332.903,387000,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/velev-vliw-uns-2.0-iq1.cnf.gz/0,OK,NaN
123,901.047,116.278,116.089,0.189656,12.9048,446372,true,false,1,-1,-1,-1,-1,1,116.278,901.047,446372,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/ndhf_xits_19_UNKNOWN.cnf.gz/0,TLE,NaN
124,903.289,116.155,115.948,0.20646,12.8591,382852,true,false,1,422212481005108,289288431839,581184442,902.704639881,1,116.155,903.289,382852,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/maxxor032.cnf.gz/0,TLE,NaN
125,902.12,118.365,118.179,0.186578,13.1208,419696,true,false,143,-1,-1,-1,-1,143,118.365,902.12,419696,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/dated-10-13-u.cnf.gz/0,TLE,NaN
126,904.96,117.706,117.544,0.161711,13.0068,418268,true,false,1,422212553549817,293223031460,698754181,904.774139654,1,117.706,904.96,418268,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/slp-synthesis-aes-top30.cnf.gz/0,TLE,NaN
127,3.66949,0.101391,0.055743,0.045648,2.76308,305900,false,false,20,132556,212771841,364358,2.532858027,20,0.101391,3.66949,305900,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5483.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/rand_net60-40-10.shuffled.cnf.gz/0,OK,NaN
128,905.035,112.643,112.47,0.173144,12.4463,420388,true,false,1,140737610853514,280572883796,740738308,903.887114219,1,112.643,905.035,420388,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/hwmcc10-timeframe-expansion-k45-pdtpmsgoodbakery-tseitin.cnf.gz/0,TLE,NaN
129,902.649,119.171,118.946,0.225455,13.2024,443476,true,false,1,-1,-1,-1,-1,1,119.171,902.649,443476,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/UTI-15-10p1.cnf.gz/0,TLE,NaN
130,905.11,113.793,113.517,0.275604,12.5722,461480,true,false,143,562949958408112,283417905769,511234910,903.807148459,143,113.793,905.11,461480,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/q_query_3_L80_coli.sat.cnf.gz/0,TLE,NaN
131,904.178,119.11,118.825,0.284692,13.1733,400900,true,false,1,281474984020400,296651522841,333476819,903.938140387,1,119.11,904.178,400900,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/vmpc_30.cnf.gz/0,TLE,NaN
132,902.48,112.773,112.54,0.232396,12.4958,459084,true,false,1,562950065428082,280915799929,661709608,901.816822588,1,112.773,902.48,459084,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/traffic_kkb_unknown.cnf.gz/0,TLE,NaN
133,903.281,117.331,116.959,0.371433,12.9894,508976,true,false,1,-1,-1,-1,-1,1,117.331,903.281,508976,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/q_query_3_L100_coli.sat.cnf.gz/0,TLE,NaN
134,904.78,117.053,116.874,0.179166,12.9372,418956,true,false,1,140737513673929,291655508979,811644911,903.658061642,1,117.053,904.78,418956,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/UR-10-10p1.cnf.gz/0,TLE,NaN
135,547.045,73.3571,73.1467,0.210345,13.4097,389016,false,false,10,24667498,182781703036,179373510,546.840472105,10,73.3571,547.045,389016,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/grieu-vmpc-27.cnf.gz/0,OK,NaN
136,902.776,113.435,113.138,0.296541,12.5651,487828,true,false,1,-1,-1,-1,-1,1,113.435,902.776,487828,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/SAT_dat.k85.debugged.cnf.gz/0,TLE,NaN
137,904.911,118.038,117.645,0.393667,13.0442,499672,true,false,1,-1,-1,-1,-1,1,118.038,904.911,499672,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/manol-pipe-c10nidw_s.cnf.gz/0,TLE,NaN
138,903.227,114.264,114.12,0.143802,12.6506,391504,true,false,1,-1,-1,-1,-1,1,114.264,903.227,391504,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/q_query_3_l47_lambda.cnf.gz/0,TLE,NaN
139,26.0541,2.93979,2.86922,0.070562,11.2834,384920,false,false,10,917756,7257227182,5660015,25.213156644,10,2.93979,26.0541,384920,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5432.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/AProVE11-12.cnf.gz/0,OK,NaN
140,1.06064,0.103404,0.047223,0.056181,9.74925,0,false,false,20,143494,171357165,97302,0.649561218,20,0.103404,1.06064,0,Linux-3.10.0-693.21.1.el7.x86_64-x86_64-with-redhat-7.4-Maipo,taurusi5416.taurus.hrsk.tu-dresden.de,output/glibc/default[s=plingeling]/sat_gauss_bench/E07N15.cnf.gz/0,OK,NaN
