,runsolver_MAXVM,max_memory,width_frac_denominator,runsolver_STATUS,pre_wall,runsolver_WCTIME,enc_wall,runsolver_TIMEOUT,width_frac_numerator,perf_cycles,pre_clique_size,cpu_time,run_id,perf_dTLB_loads,runsolver_SYSTEMTIME,runsolver_USERTIME,#vertices,perf_dTLB_store_misses,size_largest_hyperedge,perf_iTLB_load_misses,width,platform,#hyperedges,err,perf_dTLB_load_misses,perf_elapsed,perf_iTLB_loads,runsolver_MEMOUT,perf_cache_misses,ret_fhtd,runsolver_CPUUSAGE,hostname,num_twins,runsolver_CPUTIME,return_code,verdict,wall_time,runsolver_error,hash,perf_dTLB_stores
189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/reg-s20-p03-c20-d10-n10-l5-83.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-2-40-180-84-090-56.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-7-40-8-40-30000-4.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-7-40-8-40-07500-6.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-2-40-180-84-090-70.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
194,945892,945892,1,0,[0.10319685935974121],13.3511,0.28218770027160645,false,5,30822237768,[1],12.6992,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-2-40-180-84-090-25.xml.hg/0,13474108439,0.547571,12.1517,40,3984244,2,2633301,5.0,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,84,NaN,27393476,13.222257716,2640995,false,9210304,1,95.1172,taurusi6508.taurus.hrsk.tu-dresden.de,[0],12.6992,0,OK,13.3511,NaN,95c55f3a1cef7413be41d30f1cfd62f1d0fe2505136deb2cdf03e559524f52a2,7029578051
195,1073736,1073736,NaN,0,NaN,120.516,NaN,false,NaN,295701727799,NaN,120.191,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-2-40-180-84-090-29.xml.hg/0,99152207478,0.766957,119.424,NaN,346598003,NaN,10868116,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,1265632600,120.386519242,4411899,false,61216441,NaN,99.7306,taurusi6484.taurus.hrsk.tu-dresden.de,NaN,120.191,0,RTE,120.516,NaN,NaN,48472985295
196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-3-20-20-60-632f-05.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
197,5456680,5456680,NaN,1,NaN,7200.34,NaN,true,NaN,-1,NaN,7199.65,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/reg-s20-p03-c20-d10-n10-l5-35.xml.hg/0,-1,19.8479,7179.8,NaN,-1,NaN,-1,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,-1,-1,-1,false,-1,NaN,99.9904,taurusi6508.taurus.hrsk.tu-dresden.de,NaN,7199.65,1,TLE,7200.34,NaN,NaN,-1
198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-2-40-180-84-090-94.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-7-40-8-40-22500-8.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
200,5408608,5408608,NaN,1,NaN,7200.29,NaN,true,NaN,17744138901031,NaN,7199.98,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/reg-s20-p03-c20-d10-n10-l5-77.xml.hg/0,5291099658270,17.2054,7182.77,NaN,18352724422,NaN,295239480,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,76739867610,7199.910031208,60571686,false,59293269157,NaN,99.9956,taurusi6405.taurus.hrsk.tu-dresden.de,NaN,7199.98,1,TLE,7200.29,NaN,NaN,2343870266855
201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-7-40-8-40-15000-4.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
202,886448,886448,11,0,[0.08265542984008789],91.9973,0.14989805221557617,false,60,225820693218,[1],91.7743,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-3-24-24-76-632f-38.xml.hg/0,71164724235,0.465885,91.3084,24,13270352,3,5395510,5.454545454545454,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,75,NaN,92068552,91.867030403,2114760,false,27657176,1,99.7576,taurusi6336.taurus.hrsk.tu-dresden.de,[0],91.7743,0,OK,91.9973,NaN,8a766ffa75432d7a5ed157efaa4d19f1da5f4f336cab16094339e3161bb4b5bc,35414384160
203,757372,757372,1,0,[],1.43873,0,false,2.4000000000000004,2338089573,[],1.09973,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-5-2X-05c-01.xml.hg/0,801427932,0.271172,0.828562,12,318577,5,1243365,2.4000000000000004,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,94,NaN,2520384,1.307973488,1056467,false,855336,1,76.4379,taurusi6484.taurus.hrsk.tu-dresden.de,[],1.09973,0,OK,1.43873,NaN,5fe4b48a58b19362142182c592d2b697fe1578b962c26ab8834c8b17f9bee252,448115240
204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/mdd-7-25-5-ps05-psh09-5.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
205,1802992,1802992,NaN,1,NaN,4571.79,NaN,false,NaN,11267846055582,NaN,4570.98,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-7-40-8-40-07500-3.xml.hg/0,3575466140264,3.63805,4567.35,NaN,376710728,NaN,126113775,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,2973619124,4571.654507204,5253565,false,1010961342,NaN,99.9824,taurusi6510.taurus.hrsk.tu-dresden.de,NaN,4570.98,1,RTE,4571.79,NaN,NaN,1911613753600
206,757624,757624,1,0,[0.45967864990234375],1.99506,0.0384523868560791,false,2.0,3955842213,[1],1.7531,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-10-20-10-5-10000-14.xml.hg/0,1867992759,0.281729,1.47138,20,347242,10,1353574,2.0,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,5,NaN,2903469,1.866085871,1431956,false,1328550,1,87.8724,taurusi6336.taurus.hrsk.tu-dresden.de,[3],1.7531,0,OK,1.99506,NaN,5d16880feb83f6a5eab856e02bf85306f355e94b22ea36360d695fb6604f1bad,926806469
207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-3-20-20-60-632-19.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
208,866344,866344,NaN,0,NaN,31.8131,NaN,false,NaN,66844208841,NaN,27.3968,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-3-24-24-76-632f-32.xml.hg/0,22127320182,0.581016,26.8157,NaN,1673695,NaN,3163062,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,26433808,31.667216227,1941377,false,13894009,NaN,86.1179,taurusi6404.taurus.hrsk.tu-dresden.de,NaN,27.3968,0,RTE,31.8131,NaN,NaN,11138268784
209,5338200,5338200,1,1,[0.37061238288879395],6584.1,6.378956079483032,false,8,16229009202178,[1],6583.52,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/reg-s20-p03-c20-d10-n10-l5-59.xml.hg/0,4637210514917,13.82,6569.7,130,17561739595,3,246412689,8.0,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,100,NaN,71850071329,6583.974345110,61787054,false,60084949480,1,99.9911,taurusi6404.taurus.hrsk.tu-dresden.de,[0],6583.52,1,OK,6584.1,NaN,c92582bc2e636f6a17b56057229860b9fcc5ff40dc971381faf8ae86ecd91dc8,2048514563945
210,5329320,5329320,NaN,1,NaN,7200.29,NaN,true,NaN,17747216879125,NaN,7199.84,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/reg-s20-p03-c20-d10-n10-l5-47.xml.hg/0,5241769066071,18.3634,7181.48,NaN,16417022137,NaN,277977487,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,71292295549,7199.916665892,42467861,false,60986677176,NaN,99.9938,taurusi6520.taurus.hrsk.tu-dresden.de,NaN,7199.84,1,TLE,7200.29,NaN,NaN,2329215327570
211,2748968,2748968,NaN,1,NaN,7200.15,NaN,true,NaN,17743905348461,NaN,7199.3,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-7-40-8-40-17500-9.xml.hg/0,5632093339932,55.155,7144.14,NaN,757760221,NaN,468362982,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,5366379336,7199.907408332,6602585,false,5657331623,NaN,99.9882,taurusi6509.taurus.hrsk.tu-dresden.de,NaN,7199.3,1,TLE,7200.15,NaN,NaN,2980557438756
212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-5-8X-05c-37.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
213,831960,831960,6,0,[0.06746292114257812],6.68809,0.08588886260986328,false,29,14833620456,[1],6.18686,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-3-20-20-60-632-01.xml.hg/0,5138212409,0.379241,5.80762,20,664727,3,1759293,4.833333333333333,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,60,NaN,5992055,6.556413884,1558634,false,4968140,1,92.5057,taurusi6336.taurus.hrsk.tu-dresden.de,[0],6.18686,0,OK,6.68809,NaN,3eb5b0ca61e5f113bbec7ff456da465425d6ce39a7b3a0272eec7771eae6439b,2713496551
214,877348,877348,3,0,[0.1549222469329834],71.3266,0.14710283279418945,false,16,174683884378,[1],71.0326,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-3-24-24-76-632f-18.xml.hg/0,54142823865,0.421876,70.6108,24,11538586,3,6582784,5.333333333333333,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,74,NaN,72531217,71.199254327,2380134,false,9564759,1,99.5879,taurusi6509.taurus.hrsk.tu-dresden.de,[0],71.0326,0,OK,71.3266,NaN,f5760ebf783d339da69a80b689a23106b95ef73d929810ef5dc54186f0408698,27220626861
215,863768,863768,3,0,[0.06947779655456543],39.233,0.15126919746398926,false,17,95733206593,[1],39.0178,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-3-24-24-76-632-20.xml.hg/0,29117000208,0.424617,38.5932,24,2933096,3,3112708,5.666666666666667,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,76,NaN,23805201,39.101285446,1916245,false,6084661,1,99.4516,taurusi6336.taurus.hrsk.tu-dresden.de,[0],39.0178,0,OK,39.233,NaN,5d4b824e7bba780a9249ccba8e69a3a89fffcc01609635d385951112c194ad20,14388925327
216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-2-40-180-84-090-55.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
217,1099892,1099892,NaN,0,NaN,91.5895,NaN,false,NaN,213617790096,NaN,87.0458,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-2-40-180-84-090-71.xml.hg/0,70814206660,1.29975,85.746,NaN,323089344,NaN,9462285,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,1051034367,91.345544738,4019618,false,75315605,NaN,95.039,taurusi6484.taurus.hrsk.tu-dresden.de,NaN,87.0458,0,RTE,91.5895,NaN,NaN,34493781506
218,875180,875180,NaN,0,NaN,49.7263,NaN,false,NaN,116246709321,NaN,48.2605,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/mdd-7-25-5-ps05-psh09-1.xml.hg/0,22026034193,1.44258,46.8179,NaN,1281718,NaN,2689994,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,20892581,48.687791857,1858294,false,5696009,NaN,97.0523,taurusi6413.taurus.hrsk.tu-dresden.de,NaN,48.2605,0,RTE,49.7263,NaN,NaN,10730093962
219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_random/rand-7-40-8-40-05000-2.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
220,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Dubois-018.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-medium-137-ext.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-easy-152-ext.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Nonogram-171-table.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
224,758160,758160,1,0,[],2.28674,0,false,3.5,3512539377,[],1.58502,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/pigeonsPlus-07-07.xml.hg/0,1464777186,0.301492,1.28353,56,406608,7,1512555,3.5,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,35,NaN,2829958,2.159407488,2044731,false,1096637,1,69.3136,taurusi6509.taurus.hrsk.tu-dresden.de,[],1.58502,0,OK,2.28674,NaN,98a6bc3237273ce6555a712d7058fb924b4b89b12bf44ff257c3dcd88cdf0641,850220241
225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Nonogram-041-table.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
226,825520,825520,2,0,[0.037087202072143555],2.67058,0.07593727111816406,false,9,5631159205,[1],2.43501,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-30-85.xml.hg/0,2358564574,0.329672,2.10534,20,493481,2,1339072,4.5,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,53,NaN,3814474,2.536495779,1501505,false,1657221,1,91.1793,taurusi6336.taurus.hrsk.tu-dresden.de,[0],2.43501,0,OK,2.67058,NaN,8b1316793bb0a54bfe6d251a3b341e34da2df2aa4cbb75406e743c3433dcfec8,1292024864
227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-40-10-07948-40-76.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Nonogram-155-table.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-medium-049-ext.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/cnf-3-40-0100-730626.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-easy-052-ext.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
232,2840068,2840068,NaN,1,NaN,7200.13,NaN,true,NaN,17742318549716,NaN,7199.43,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/pret-060-75.xml.hg/0,4211261180362,4.76076,7194.67,NaN,28884683616,NaN,270422154,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,125454930528,7199.882476451,41279337,false,47038494342,NaN,99.9902,taurusi6486.taurus.hrsk.tu-dresden.de,NaN,7199.43,1,TLE,7200.13,NaN,NaN,1690316870763
233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-hard-011-ext.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/cnf-3-80-0100-735547.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-30-66.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
236,8516880,8516880,NaN,1,NaN,150.683,NaN,false,NaN,370712652518,NaN,152.657,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Kakuro-easy-157-ext.xml.hg/0,160343065940,23.8925,128.765,NaN,41918366,NaN,158807315,NaN,Linux-3.10.0-1062.12.1.el7.x86_64-x86_64-with-redhat-7.7-Maipo,NaN,NaN,232051040,150.183797555,3726463,true,580730339,NaN,101.31,taurusi6484.taurus.hrsk.tu-dresden.de,NaN,152.657,1,MEM,150.683,NaN,NaN,88255878335
237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Dubois-020.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Nonogram-083-table.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,output/fhtd/default[sp=lib+optimathsat+optimathsat-1.6.3]/hypergraphs/hyperbench/csp_application/Pi-20-10-20-40-09.xml.hg/0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,unknown,NaN,NaN,9,RTE,NaN,NaN,NaN,NaN
